ISO_CODE,metro,city,year_month,electricity,heat,water_cool,water_hot
KR-44,충청남도,보령시,2023-02,541.0,71.0,270.0,8.0
KR-44,충청남도,아산시,2023-02,719.0,204.0,283.0,60.0
KR-44,충청남도,서산시,2023-02,660.0,64.0,264.0,10.0
KR-44,충청남도,논산시,2023-02,660.0,0.0,220.0,0.0
KR-44,충청남도,계룡시,2023-02,692.0,0.0,95.0,0.0
KR-44,충청남도,당진시,2023-02,692.0,28.0,278.0,10.0
KR-44,충청남도,금산군,2023-02,531.0,104.0,109.0,0.0
KR-44,충청남도,부여군,2023-02,543.0,0.0,266.0,0.0
KR-44,충청남도,서천군,2023-02,672.0,0.0,152.0,0.0
KR-44,충청남도,청양군,2023-02,730.0,9.0,183.0,0.0
KR-44,충청남도,홍성군,2023-02,766.0,570.0,187.0,215.0
KR-44,충청남도,예산군,2023-02,695.0,331.0,183.0,73.0
KR-44,충청남도,태안군,2023-02,619.0,6.0,168.0,8.0
KR-45,전라북도,전주시 완산구,2023-02,602.0,64.0,48.0,8.0
KR-45,전라북도,전주시 덕진구,2023-02,678.0,33.0,68.0,8.0
KR-45,전라북도,군산시,2023-02,640.0,42.0,311.0,6.0
KR-45,전라북도,익산시,2023-02,601.0,96.0,232.0,38.0
KR-45,전라북도,정읍시,2023-02,686.0,37.0,263.0,5.0
KR-45,전라북도,남원시,2023-02,587.0,183.0,215.0,5.0
KR-45,전라북도,김제시,2023-02,451.0,36.0,235.0,3.0
KR-45,전라북도,완주군,2023-02,682.0,0.0,186.0,0.0
KR-45,전라북도,진안군,2023-02,489.0,0.0,162.0,0.0
KR-45,전라북도,무주군,2023-02,784.0,0.0,199.0,0.0
KR-45,전라북도,장수군,2023-02,690.0,0.0,212.0,0.0
KR-45,전라북도,임실군,2023-02,741.0,0.0,227.0,0.0
KR-45,전라북도,순창군,2023-02,525.0,0.0,102.0,0.0
KR-45,전라북도,고창군,2023-02,634.0,0.0,151.0,0.0
KR-45,전라북도,부안군,2023-02,664.0,0.0,167.0,0.0
KR-46,전라남도,목포시,2023-02,647.0,0.0,228.0,0.0
KR-46,전라남도,여수시,2023-02,598.0,4.0,191.0,1.0
KR-46,전라남도,순천시,2023-02,624.0,0.0,264.0,0.0
KR-46,전라남도,나주시,2023-02,637.0,485.0,151.0,167.0
KR-46,전라남도,광양시,2023-02,472.0,121.0,268.0,12.0
KR-46,전라남도,담양군,2023-02,479.0,0.0,107.0,0.0
KR-46,전라남도,구례군,2023-02,666.0,0.0,202.0,0.0
KR-46,전라남도,고흥군,2023-02,695.0,0.0,249.0,0.0
KR-46,전라남도,보성군,2023-02,759.0,0.0,159.0,0.0
KR-46,전라남도,화순군,2023-02,552.0,0.0,199.0,0.0
KR-46,전라남도,장흥군,2023-02,825.0,0.0,232.0,0.0
KR-46,전라남도,강진군,2023-02,687.0,0.0,155.0,0.0
KR-46,전라남도,해남군,2023-02,763.0,0.0,161.0,0.0
KR-46,전라남도,영암군,2023-02,629.0,30.0,266.0,0.0
KR-46,전라남도,무안군,2023-02,772.0,0.0,167.0,0.0
KR-46,전라남도,함평군,2023-02,828.0,0.0,177.0,0.0
KR-46,전라남도,영광군,2023-02,649.0,0.0,100.0,0.0
KR-46,전라남도,장성군,2023-02,721.0,0.0,112.0,0.0
KR-46,전라남도,완도군,2023-02,723.0,0.0,157.0,0.0
KR-46,전라남도,진도군,2023-02,791.0,0.0,154.0,0.0
KR-47,경상북도,포항시 남구,2023-02,588.0,196.0,162.0,26.0
KR-47,경상북도,포항시 북구,2023-02,643.0,104.0,181.0,10.0
KR-47,경상북도,경주시,2023-02,567.0,8.0,216.0,2.0
KR-47,경상북도,김천시,2023-02,658.0,11.0,159.0,1.0
KR-47,경상북도,안동시,2023-02,646.0,294.0,206.0,25.0
KR-47,경상북도,구미시,2023-02,664.0,19.0,225.0,7.0
KR-47,경상북도,영주시,2023-02,554.0,261.0,177.0,15.0
KR-47,경상북도,영천시,2023-02,657.0,25.0,227.0,3.0
KR-47,경상북도,상주시,2023-02,630.0,44.0,198.0,3.0
KR-47,경상북도,문경시,2023-02,640.0,191.0,192.0,38.0
KR-47,경상북도,경산시,2023-02,682.0,19.0,271.0,1.0
KR-47,경상북도,의성군,2023-02,720.0,0.0,224.0,0.0
KR-47,경상북도,청송군,2023-02,355.0,0.0,17.0,0.0
KR-47,경상북도,영양군,2023-02,1099.0,0.0,136.0,0.0
KR-47,경상북도,영덕군,2023-02,624.0,0.0,224.0,0.0
KR-47,경상북도,청도군,2023-02,856.0,0.0,173.0,0.0
KR-47,경상북도,고령군,2023-02,638.0,0.0,164.0,0.0
KR-47,경상북도,성주군,2023-02,960.0,0.0,271.0,0.0
KR-47,경상북도,칠곡군,2023-02,643.0,0.0,218.0,1.0
KR-47,경상북도,예천군,2023-02,668.0,0.0,148.0,0.0
KR-47,경상북도,봉화군,2023-02,734.0,0.0,93.0,0.0
KR-47,경상북도,울진군,2023-02,665.0,0.0,35.0,0.0
KR-48,경상남도,창원시 의창구,2023-02,735.0,0.0,256.0,0.0
KR-48,경상남도,창원시 성산구,2023-02,592.0,35.0,249.0,8.0
KR-48,경상남도,창원시 마산합포구,2023-02,608.0,7.0,235.0,0.0
KR-48,경상남도,창원시 마산회원구,2023-02,656.0,109.0,253.0,16.0
KR-48,경상남도,창원시 진해구,2023-02,644.0,0.0,243.0,0.0
KR-48,경상남도,진주시,2023-02,650.0,130.0,153.0,65.0
KR-48,경상남도,통영시,2023-02,654.0,0.0,192.0,0.0
KR-48,경상남도,사천시,2023-02,613.0,0.0,321.0,0.0
KR-48,경상남도,김해시,2023-02,629.0,169.0,341.0,95.0
KR-48,경상남도,밀양시,2023-02,561.0,0.0,287.0,0.0
KR-48,경상남도,거제시,2023-02,676.0,2.0,174.0,0.0
KR-48,경상남도,양산시,2023-02,574.0,351.0,222.0,184.0
KR-48,경상남도,의령군,2023-02,778.0,0.0,137.0,0.0
KR-48,경상남도,함안군,2023-02,637.0,0.0,238.0,0.0
KR-48,경상남도,창녕군,2023-02,662.0,0.0,200.0,0.0
KR-48,경상남도,고성군,2023-02,613.0,102.0,234.0,0.0
KR-48,경상남도,남해군,2023-02,850.0,0.0,78.0,0.0
KR-48,경상남도,하동군,2023-02,505.0,0.0,201.0,0.0
KR-48,경상남도,산청군,2023-02,717.0,0.0,102.0,0.0
KR-48,경상남도,함양군,2023-02,700.0,0.0,158.0,0.0
KR-48,경상남도,거창군,2023-02,663.0,0.0,178.0,0.0
KR-48,경상남도,합천군,2023-02,732.0,0.0,238.0,0.0
KR-49,제주특별자치도,제주시,2023-02,568.0,8.0,230.0,2.0
KR-49,제주특별자치도,서귀포시,2023-02,635.0,9.0,200.0,9.0
KR-42,강원특별자치도,춘천시,2023-02,728.0,136.0,152.0,28.0
KR-42,강원특별자치도,원주시,2023-02,633.0,8.0,219.0,1.0
KR-42,강원특별자치도,강릉시,2023-02,657.0,87.0,248.0,8.0
KR-42,강원특별자치도,동해시,2023-02,715.0,38.0,232.0,3.0
KR-42,강원특별자치도,태백시,2023-02,786.0,0.0,166.0,0.0
KR-42,강원특별자치도,속초시,2023-02,632.0,16.0,224.0,4.0
KR-42,강원특별자치도,삼척시,2023-02,686.0,0.0,209.0,0.0
KR-42,강원특별자치도,홍천군,2023-02,762.0,0.0,191.0,0.0
KR-42,강원특별자치도,횡성군,2023-02,791.0,0.0,240.0,0.0
KR-42,강원특별자치도,영월군,2023-02,600.0,0.0,202.0,0.0
KR-42,강원특별자치도,평창군,2023-02,644.0,3.0,142.0,0.0
KR-42,강원특별자치도,정선군,2023-02,681.0,0.0,118.0,0.0
KR-42,강원특별자치도,철원군,2023-02,654.0,0.0,153.0,0.0
KR-42,강원특별자치도,화천군,2023-02,790.0,0.0,92.0,0.0
KR-42,강원특별자치도,양구군,2023-02,917.0,0.0,94.0,0.0
KR-42,강원특별자치도,인제군,2023-02,1113.0,0.0,112.0,0.0
KR-42,강원특별자치도,고성군,2023-02,712.0,0.0,119.0,0.0
KR-42,강원특별자치도,양양군,2023-02,598.0,0.0,134.0,0.0
KR-11,서울특별시,종로구,2023-03,696.0,0.0,211.0,0.0
KR-11,서울특별시,중구,2023-03,704.0,11.0,194.0,6.0
KR-11,서울특별시,용산구,2023-03,756.0,991.0,154.0,193.0
KR-11,서울특별시,성동구,2023-03,737.0,75.0,200.0,5.0
KR-11,서울특별시,광진구,2023-03,682.0,237.0,190.0,29.0
KR-11,서울특별시,동대문구,2023-03,690.0,55.0,200.0,9.0
KR-11,서울특별시,중랑구,2023-03,661.0,180.0,188.0,111.0
KR-11,서울특별시,성북구,2023-03,712.0,34.0,233.0,17.0
KR-11,서울특별시,강북구,2023-03,663.0,110.0,210.0,29.0
KR-11,서울특별시,도봉구,2023-03,575.0,209.0,186.0,100.0
KR-11,서울특별시,노원구,2023-03,566.0,481.0,158.0,234.0
KR-11,서울특별시,은평구,2023-03,735.0,240.0,222.0,89.0
KR-11,서울특별시,서대문구,2023-03,705.0,115.0,217.0,131.0
KR-11,서울특별시,마포구,2023-03,752.0,286.0,225.0,112.0
KR-11,서울특별시,양천구,2023-03,673.0,473.0,192.0,288.0
KR-11,서울특별시,강서구,2023-03,611.0,420.0,184.0,241.0
KR-11,서울특별시,구로구,2023-03,619.0,122.0,205.0,75.0
KR-11,서울특별시,금천구,2023-03,681.0,92.0,215.0,42.0
KR-11,서울특별시,영등포구,2023-03,665.0,301.0,200.0,56.0
KR-11,서울특별시,동작구,2023-03,701.0,231.0,211.0,100.0
KR-11,서울특별시,관악구,2023-03,616.0,123.0,217.0,23.0
KR-11,서울특별시,서초구,2023-03,735.0,527.0,168.0,216.0
KR-11,서울특별시,강남구,2023-03,649.0,784.0,154.0,217.0
KR-11,서울특별시,송파구,2023-03,648.0,557.0,185.0,280.0
KR-11,서울특별시,강동구,2023-03,725.0,354.0,210.0,212.0
KR-26,부산광역시,중구,2023-03,408.0,0.0,170.0,0.0
KR-26,부산광역시,서구,2023-03,595.0,0.0,218.0,0.0
KR-26,부산광역시,동구,2023-03,699.0,0.0,239.0,0.0
KR-26,부산광역시,영도구,2023-03,480.0,47.0,224.0,24.0
KR-26,부산광역시,부산진구,2023-03,581.0,40.0,231.0,18.0
KR-26,부산광역시,동래구,2023-03,643.0,23.0,245.0,2.0
KR-26,부산광역시,남구,2023-03,614.0,0.0,233.0,0.0
KR-26,부산광역시,북구,2023-03,529.0,34.0,243.0,9.0
KR-26,부산광역시,해운대구,2023-03,608.0,173.0,222.0,142.0
KR-26,부산광역시,사하구,2023-03,486.0,53.0,240.0,15.0
KR-26,부산광역시,금정구,2023-03,572.0,8.0,226.0,1.0
KR-26,부산광역시,강서구,2023-03,668.0,181.0,242.0,255.0
KR-26,부산광역시,연제구,2023-03,555.0,0.0,227.0,0.0
KR-26,부산광역시,수영구,2023-03,565.0,133.0,212.0,26.0
KR-26,부산광역시,사상구,2023-03,470.0,84.0,245.0,32.0
KR-26,부산광역시,기장군,2023-03,668.0,216.0,261.0,196.0
KR-27,대구광역시,중구,2023-03,634.0,37.0,219.0,8.0
KR-27,대구광역시,동구,2023-03,591.0,60.0,240.0,32.0
KR-27,대구광역시,서구,2023-03,398.0,73.0,189.0,93.0
KR-27,대구광역시,남구,2023-03,536.0,37.0,199.0,7.0
KR-27,대구광역시,북구,2023-03,610.0,37.0,253.0,16.0
KR-27,대구광역시,수성구,2023-03,573.0,94.0,213.0,28.0
KR-27,대구광역시,달서구,2023-03,585.0,295.0,235.0,231.0
KR-27,대구광역시,달성군,2023-03,624.0,120.0,240.0,95.0
KR-27,대구광역시,군위군,2023-03,566.0,0.0,142.0,0.0
KR-28,인천광역시,중구,2023-03,663.0,282.0,197.0,225.0
KR-28,인천광역시,동구,2023-03,660.0,1.0,211.0,0.0
KR-28,인천광역시,미추홀구,2023-03,635.0,129.0,214.0,93.0
KR-28,인천광역시,연수구,2023-03,683.0,416.0,197.0,263.0
KR-28,인천광역시,남동구,2023-03,660.0,273.0,216.0,202.0
KR-28,인천광역시,부평구,2023-03,599.0,299.0,226.0,177.0
KR-28,인천광역시,계양구,2023-03,592.0,212.0,233.0,150.0
KR-28,인천광역시,서구,2023-03,716.0,232.0,208.0,214.0
KR-28,인천광역시,강화군,2023-03,616.0,0.0,316.0,0.0
KR-28,인천광역시,옹진군,2023-03,0.0,0.0,0.0,0.0
KR-29,광주광역시,동구,2023-03,589.0,0.0,148.0,0.0
KR-29,광주광역시,서구,2023-03,512.0,17.0,165.0,5.0
KR-29,광주광역시,남구,2023-03,509.0,0.0,160.0,0.0
KR-29,광주광역시,북구,2023-03,514.0,56.0,172.0,29.0
KR-29,광주광역시,광산구,2023-03,616.0,173.0,192.0,89.0
KR-30,대전광역시,동구,2023-03,577.0,117.0,207.0,29.0
KR-30,대전광역시,중구,2023-03,547.0,254.0,182.0,69.0
KR-30,대전광역시,서구,2023-03,545.0,392.0,200.0,183.0
KR-30,대전광역시,유성구,2023-03,617.0,277.0,189.0,167.0
KR-30,대전광역시,대덕구,2023-03,546.0,143.0,202.0,78.0
KR-31,울산광역시,중구,2023-03,605.0,3.0,272.0,0.0
KR-31,울산광역시,남구,2023-03,546.0,42.0,254.0,6.0
KR-31,울산광역시,동구,2023-03,517.0,14.0,281.0,3.0
KR-31,울산광역시,북구,2023-03,605.0,1.0,253.0,1.0
KR-31,울산광역시,울주군,2023-03,573.0,0.0,262.0,0.0
KR-50,세종특별자치시,,2023-03,700.0,359.0,287.0,336.0
KR-41,경기도,수원시 장안구,2023-03,673.0,403.0,233.0,296.0
KR-41,경기도,수원시 권선구,2023-03,665.0,286.0,230.0,234.0
KR-41,경기도,수원시 팔달구,2023-03,670.0,364.0,218.0,197.0
KR-41,경기도,수원시 영통구,2023-03,677.0,443.0,221.0,382.0
KR-41,경기도,성남시 수정구,2023-03,697.0,377.0,150.0,293.0
KR-41,경기도,성남시 중원구,2023-03,685.0,279.0,181.0,205.0
KR-41,경기도,성남시 분당구,2023-03,573.0,595.0,155.0,325.0
KR-41,경기도,의정부시,2023-03,681.0,128.0,277.0,109.0
KR-41,경기도,안양시 만안구,2023-03,720.0,128.0,217.0,143.0
KR-41,경기도,안양시 동안구,2023-03,664.0,494.0,225.0,357.0
KR-41,경기도,부천시 원미구 ,2023-03,646.0,529.0,209.0,325.0
KR-41,경기도,부천시 소사구 ,2023-03,663.0,254.0,159.0,118.0
KR-41,경기도,부천시 오정구 ,2023-03,612.0,392.0,189.0,176.0
KR-41,경기도,광명시,2023-03,715.0,423.0,205.0,220.0
KR-41,경기도,평택시,2023-03,670.0,160.0,254.0,173.0
KR-41,경기도,동두천시,2023-03,578.0,0.0,260.0,0.0
KR-41,경기도,안산시 상록구,2023-03,593.0,394.0,169.0,219.0
KR-41,경기도,안산시 단원구,2023-03,645.0,376.0,188.0,270.0
KR-41,경기도,고양시 덕양구,2023-03,658.0,459.0,241.0,345.0
KR-41,경기도,고양시 일산동구,2023-03,648.0,528.0,216.0,365.0
KR-41,경기도,고양시 일산서구,2023-03,613.0,497.0,226.0,335.0
KR-41,경기도,과천시,2023-03,706.0,714.0,196.0,369.0
KR-41,경기도,구리시,2023-03,668.0,100.0,266.0,114.0
KR-41,경기도,남양주시,2023-03,693.0,110.0,258.0,107.0
KR-41,경기도,오산시,2023-03,674.0,313.0,262.0,273.0
KR-41,경기도,시흥시,2023-03,677.0,206.0,244.0,179.0
KR-41,경기도,군포시,2023-03,616.0,502.0,239.0,276.0
KR-41,경기도,의왕시,2023-03,671.0,287.0,297.0,206.0
KR-41,경기도,하남시,2023-03,722.0,329.0,180.0,256.0
KR-41,경기도,용인시 처인구,2023-03,690.0,0.0,207.0,0.0
KR-41,경기도,용인시 기흥구,2023-03,627.0,400.0,207.0,283.0
KR-41,경기도,용인시 수지구,2023-03,615.0,482.0,193.0,313.0
KR-41,경기도,파주시,2023-03,679.0,273.0,295.0,221.0
KR-41,경기도,이천시,2023-03,658.0,52.0,313.0,19.0
KR-41,경기도,안성시,2023-03,642.0,0.0,318.0,0.0
KR-41,경기도,김포시,2023-03,742.0,264.0,271.0,217.0
KR-41,경기도,화성시,2023-03,712.0,358.0,287.0,346.0
KR-41,경기도,광주시,2023-03,684.0,0.0,218.0,0.0
KR-41,경기도,양주시,2023-03,683.0,218.0,295.0,209.0
KR-41,경기도,포천시,2023-03,622.0,0.0,281.0,0.0
KR-41,경기도,여주시,2023-03,623.0,0.0,149.0,0.0
KR-41,경기도,연천군,2023-03,621.0,1.0,164.0,0.0
KR-41,경기도,가평군,2023-03,694.0,0.0,238.0,0.0
KR-41,경기도,양평군,2023-03,625.0,0.0,262.0,0.0
KR-43,충청북도,청주시 상당구,2023-03,642.0,377.0,364.0,168.0
KR-43,충청북도,청주시 서원구,2023-03,566.0,470.0,347.0,186.0
KR-43,충청북도,청주시 흥덕구,2023-03,585.0,257.0,324.0,107.0
KR-43,충청북도,청주시 청원구,2023-03,615.0,7.0,316.0,0.0
KR-43,충청북도,충주시,2023-03,540.0,38.0,286.0,5.0
KR-43,충청북도,제천시,2023-03,501.0,85.0,252.0,20.0
KR-43,충청북도,보은군,2023-03,571.0,0.0,93.0,0.0
KR-43,충청북도,옥천군,2023-03,570.0,0.0,181.0,0.0
KR-43,충청북도,영동군,2023-03,504.0,0.0,226.0,0.0
KR-43,충청북도,증평군,2023-03,701.0,21.0,368.0,2.0
KR-43,충청북도,진천군,2023-03,608.0,0.0,142.0,0.0
KR-43,충청북도,괴산군,2023-03,627.0,0.0,180.0,0.0
KR-43,충청북도,음성군,2023-03,589.0,30.0,141.0,4.0
KR-43,충청북도,단양군,2023-03,566.0,0.0,246.0,0.0
KR-44,충청남도,천안시 동남구,2023-03,658.0,58.0,239.0,30.0
KR-44,충청남도,천안시 서북구,2023-03,645.0,75.0,234.0,54.0
KR-44,충청남도,공주시,2023-03,539.0,19.0,246.0,3.0
KR-44,충청남도,보령시,2023-03,411.0,45.0,243.0,7.0
KR-44,충청남도,아산시,2023-03,644.0,117.0,280.0,68.0
KR-44,충청남도,서산시,2023-03,576.0,52.0,250.0,8.0
KR-44,충청남도,논산시,2023-03,554.0,0.0,217.0,0.0
KR-44,충청남도,계룡시,2023-03,545.0,0.0,97.0,0.0
KR-44,충청남도,당진시,2023-03,593.0,19.0,281.0,10.0
KR-44,충청남도,금산군,2023-03,481.0,108.0,109.0,0.0
KR-44,충청남도,부여군,2023-03,435.0,0.0,266.0,0.0
KR-44,충청남도,서천군,2023-03,529.0,0.0,147.0,0.0
KR-44,충청남도,청양군,2023-03,598.0,8.0,210.0,0.0
KR-44,충청남도,홍성군,2023-03,613.0,321.0,183.0,245.0
KR-44,충청남도,예산군,2023-03,612.0,206.0,178.0,92.0
KR-44,충청남도,태안군,2023-03,483.0,5.0,149.0,6.0
KR-45,전라북도,전주시 완산구,2023-03,537.0,51.0,45.0,7.0
KR-45,전라북도,전주시 덕진구,2023-03,607.0,17.0,64.0,7.0
KR-45,전라북도,군산시,2023-03,561.0,32.0,275.0,5.0
KR-45,전라북도,익산시,2023-03,517.0,58.0,208.0,39.0
KR-45,전라북도,정읍시,2023-03,553.0,32.0,241.0,5.0
KR-45,전라북도,남원시,2023-03,498.0,130.0,199.0,5.0
KR-45,전라북도,김제시,2023-03,453.0,23.0,245.0,4.0
KR-45,전라북도,완주군,2023-03,558.0,0.0,176.0,0.0
KR-45,전라북도,진안군,2023-03,408.0,0.0,143.0,0.0
KR-45,전라북도,무주군,2023-03,646.0,0.0,186.0,0.0
KR-45,전라북도,장수군,2023-03,528.0,0.0,187.0,0.0
KR-45,전라북도,임실군,2023-03,616.0,0.0,192.0,0.0
KR-45,전라북도,순창군,2023-03,533.0,0.0,59.0,0.0
KR-45,전라북도,고창군,2023-03,525.0,0.0,140.0,0.0
KR-45,전라북도,부안군,2023-03,595.0,0.0,155.0,0.0
KR-46,전라남도,목포시,2023-03,564.0,0.0,211.0,0.0
KR-46,전라남도,여수시,2023-03,506.0,3.0,176.0,1.0
KR-46,전라남도,순천시,2023-03,526.0,0.0,242.0,0.0
KR-46,전라남도,나주시,2023-03,584.0,317.0,135.0,157.0
KR-46,전라남도,광양시,2023-03,418.0,142.0,254.0,14.0
KR-46,전라남도,담양군,2023-03,408.0,0.0,106.0,0.0
KR-46,전라남도,구례군,2023-03,551.0,0.0,167.0,0.0
KR-46,전라남도,고흥군,2023-03,568.0,0.0,218.0,0.0
KR-46,전라남도,보성군,2023-03,625.0,0.0,147.0,0.0
KR-46,전라남도,화순군,2023-03,455.0,0.0,180.0,0.0
KR-46,전라남도,장흥군,2023-03,678.0,0.0,218.0,0.0
KR-46,전라남도,강진군,2023-03,569.0,0.0,103.0,0.0
KR-46,전라남도,해남군,2023-03,616.0,0.0,145.0,0.0
KR-46,전라남도,영암군,2023-03,535.0,21.0,235.0,0.0
KR-46,전라남도,무안군,2023-03,694.0,0.0,169.0,0.0
KR-46,전라남도,함평군,2023-03,676.0,0.0,154.0,0.0
KR-46,전라남도,영광군,2023-03,532.0,0.0,121.0,0.0
KR-46,전라남도,장성군,2023-03,623.0,0.0,99.0,0.0
KR-46,전라남도,완도군,2023-03,582.0,0.0,144.0,0.0
KR-46,전라남도,진도군,2023-03,614.0,0.0,132.0,0.0
KR-47,경상북도,포항시 남구,2023-03,524.0,142.0,155.0,28.0
KR-47,경상북도,포항시 북구,2023-03,554.0,65.0,169.0,11.0
KR-47,경상북도,경주시,2023-03,535.0,6.0,207.0,2.0
KR-47,경상북도,김천시,2023-03,552.0,13.0,157.0,2.0
KR-47,경상북도,안동시,2023-03,539.0,224.0,192.0,24.0
KR-47,경상북도,구미시,2023-03,576.0,11.0,215.0,6.0
KR-47,경상북도,영주시,2023-03,561.0,196.0,174.0,14.0
KR-47,경상북도,영천시,2023-03,509.0,18.0,210.0,4.0
KR-47,경상북도,상주시,2023-03,536.0,83.0,191.0,11.0
KR-47,경상북도,문경시,2023-03,567.0,176.0,162.0,30.0
KR-47,경상북도,경산시,2023-03,586.0,11.0,254.0,1.0
KR-47,경상북도,의성군,2023-03,530.0,0.0,230.0,0.0
KR-47,경상북도,청송군,2023-03,644.0,0.0,131.0,0.0
KR-47,경상북도,영양군,2023-03,672.0,0.0,115.0,0.0
KR-47,경상북도,영덕군,2023-03,671.0,0.0,229.0,0.0
KR-47,경상북도,청도군,2023-03,694.0,0.0,160.0,0.0
KR-47,경상북도,고령군,2023-03,529.0,0.0,149.0,0.0
KR-47,경상북도,성주군,2023-03,791.0,0.0,251.0,0.0
KR-47,경상북도,칠곡군,2023-03,521.0,0.0,201.0,0.0
KR-47,경상북도,예천군,2023-03,654.0,0.0,130.0,0.0
KR-47,경상북도,봉화군,2023-03,648.0,0.0,88.0,0.0
KR-47,경상북도,울진군,2023-03,579.0,0.0,37.0,0.0
KR-48,경상남도,창원시 의창구,2023-03,714.0,0.0,231.0,0.0
KR-48,경상남도,창원시 성산구,2023-03,512.0,21.0,232.0,8.0
KR-48,경상남도,창원시 마산합포구,2023-03,562.0,5.0,211.0,0.0
KR-48,경상남도,창원시 마산회원구,2023-03,581.0,64.0,227.0,16.0
KR-48,경상남도,창원시 진해구,2023-03,567.0,0.0,218.0,0.0
KR-48,경상남도,진주시,2023-03,581.0,82.0,147.0,58.0
KR-48,경상남도,통영시,2023-03,559.0,0.0,179.0,0.0
KR-48,경상남도,사천시,2023-03,519.0,0.0,304.0,0.0
KR-48,경상남도,김해시,2023-03,592.0,86.0,319.0,87.0
KR-48,경상남도,밀양시,2023-03,457.0,0.0,262.0,0.0
KR-48,경상남도,거제시,2023-03,586.0,2.0,165.0,0.0
KR-48,경상남도,양산시,2023-03,566.0,194.0,234.0,169.0
KR-48,경상남도,의령군,2023-03,630.0,0.0,139.0,0.0
KR-48,경상남도,함안군,2023-03,506.0,0.0,209.0,0.0
KR-48,경상남도,창녕군,2023-03,580.0,0.0,198.0,0.0
KR-48,경상남도,고성군,2023-03,505.0,74.0,227.0,0.0
KR-48,경상남도,남해군,2023-03,639.0,0.0,83.0,0.0
KR-48,경상남도,하동군,2023-03,451.0,0.0,200.0,0.0
KR-48,경상남도,산청군,2023-03,636.0,0.0,105.0,0.0
KR-48,경상남도,함양군,2023-03,616.0,0.0,158.0,0.0
KR-48,경상남도,거창군,2023-03,526.0,0.0,154.0,0.0
KR-48,경상남도,합천군,2023-03,570.0,0.0,292.0,0.0
KR-49,제주특별자치도,제주시,2023-03,553.0,5.0,223.0,3.0
KR-49,제주특별자치도,서귀포시,2023-03,566.0,9.0,192.0,9.0
KR-42,강원특별자치도,춘천시,2023-03,570.0,86.0,135.0,30.0
KR-42,강원특별자치도,원주시,2023-03,612.0,7.0,198.0,1.0
KR-42,강원특별자치도,강릉시,2023-03,573.0,68.0,230.0,7.0
KR-42,강원특별자치도,동해시,2023-03,564.0,35.0,217.0,3.0
KR-42,강원특별자치도,태백시,2023-03,580.0,0.0,140.0,0.0
KR-42,강원특별자치도,속초시,2023-03,576.0,13.0,236.0,4.0
KR-42,강원특별자치도,삼척시,2023-03,556.0,0.0,195.0,0.0
KR-42,강원특별자치도,홍천군,2023-03,1256.0,0.0,200.0,0.0
