metro,city,year_month,house_count,power_use,bill
광주광역시,서구,2021-03,155454,220.9,21611
광주광역시,북구,2021-03,229700,211.95,20449
광주광역시,동구,2021-03,65531,195.9,20038
광주광역시,남구,2021-03,109071,223.06,22455
광주광역시,광산구,2021-03,200410,224.93,21797
대전광역시,서구,2021-03,251827,204.1,19143
대전광역시,동구,2021-03,136342,185.31,17324
대전광역시,중구,2021-03,122513,206.96,19795
대전광역시,유성구,2021-03,179351,216.06,20786
대전광역시,대덕구,2021-03,95722,198.95,19215
울산광역시,울주군,2021-03,122947,202.9,20337
울산광역시,북구,2021-03,98167,246.04,24089
울산광역시,동구,2021-03,79365,209.34,20473
울산광역시,남구,2021-03,168590,212.4,21317
울산광역시,중구,2021-03,109777,218.56,22442
경기도,부천시,2021-03,381813,225.97,23071
경기도,안산시 상록구,2021-03,184961,197.58,19576
경기도,과천시,2021-03,28559,210.02,23330
경기도,시흥시,2021-03,264544,218.82,21438
경기도,하남시,2021-03,137888,231.22,23400
경기도,광주시,2021-03,180459,239.01,26212
경기도,오산시,2021-03,122969,217.8,20860
경기도,의왕시,2021-03,65944,259.38,27057
경기도,남양주시,2021-03,307544,258.57,27216
경기도,화성시,2021-03,417402,236.58,24221
경기도,성남시 중원구,2021-03,103251,208.82,20728
경기도,군포시,2021-03,119029,236.68,23215
경기도,파주시,2021-03,218578,239.25,25408
경기도,안산시 단원구,2021-03,171759,205.18,19816
경기도,고양시 일산동구,2021-03,133202,259.08,28456
경기도,연천군,2021-03,26304,168.21,18847
경기도,안성시,2021-03,114669,193.31,18992
경기도,성남시 수정구,2021-03,126037,198.58,20030
경기도,의정부시,2021-03,215159,232.32,22485
경기도,평택시,2021-03,328312,203.39,20217
경기도,구리시,2021-03,85024,245.93,24608
경기도,양주시,2021-03,100377,228.98,23280
경기도,포천시,2021-03,81824,191.52,20600
경기도,이천시,2021-03,116932,204.83,21209
경기도,수원시 권선구,2021-03,176068,230.64,22916
경기도,고양시 일산서구,2021-03,117657,278.0,29581
경기도,광명시,2021-03,112271,237.83,23591
경기도,여주시,2021-03,63063,193.95,21057
경기도,성남시 분당구,2021-03,196361,261.48,27997
경기도,안양시 만안구,2021-03,109681,224.05,22406
경기도,고양시 덕양구,2021-03,179627,235.17,23875
경기도,동두천시,2021-03,50017,212.65,20719
경기도,가평군,2021-03,38147,182.37,21199
경기도,용인시 처인구,2021-03,130918,215.85,23091
경기도,김포시,2021-03,209150,264.65,28408
경기도,수원시 장안구,2021-03,126924,219.32,22432
경기도,수원시 영통구,2021-03,164362,240.2,24548
경기도,용인시 기흥구,2021-03,176730,267.07,28263
경기도,양평군,2021-03,68105,200.86,24529
경기도,부천시 남구,2021-03,1,126.0,11624
경기도,수원시 팔달구,2021-03,107679,186.51,18109
경기도,안양시 동안구,2021-03,126002,253.4,25482
경기도,용인시 수지구,2021-03,139189,299.84,33415
강원도,횡성군,2021-03,30539,171.19,19206
강원도,영월군,2021-03,24611,172.98,19296
강원도,삼척시,2021-03,43144,174.11,18566
강원도,양양군,2021-03,20247,179.93,19686
강원도,원주시,2021-03,202850,213.28,21846
강원도,강릉시,2021-03,127563,200.17,21344
강원도,평창군,2021-03,31831,165.8,18518
강원도,철원군,2021-03,24022,189.52,22515
강원도,고성군,2021-03,18204,171.68,20528
강원도,태백시,2021-03,24338,196.74,20326
강원도,춘천시,2021-03,157600,208.61,21500
강원도,홍천군,2021-03,43218,175.36,19715
강원도,정선군,2021-03,23390,177.57,19704
강원도,화천군,2021-03,14262,173.66,19554
강원도,동해시,2021-03,53252,198.85,19958
강원도,양구군,2021-03,12927,178.98,20258
강원도,속초시,2021-03,47719,220.95,22459
강원도,인제군,2021-03,20918,163.7,19154
충청북도,충주시,2021-03,133768,183.95,19174
충청북도,옥천군,2021-03,29846,178.45,19842
충청북도,진천군,2021-03,53860,191.28,19813
충청북도,음성군,2021-03,63231,176.73,18351
충청북도,청주시 흥덕구,2021-03,154738,194.61,20057
충청북도,보은군,2021-03,21261,163.97,19028
충청북도,괴산군,2021-03,24369,163.14,19137
충청북도,청주시 청원구,2021-03,113723,193.55,19662
충청북도,제천시,2021-03,77203,194.11,20459
충청북도,청주시 서원구,2021-03,111165,191.21,19052
충청북도,영동군,2021-03,29753,167.77,18951
충청북도,단양군,2021-03,18846,166.24,19395
충청북도,청주시 상당구,2021-03,98057,214.47,22415
충청북도,증평군,2021-03,23250,179.77,18479
충청남도,아산시,2021-03,186367,194.51,18802
충청남도,서산시,2021-03,109600,196.67,19735
충청남도,예산군,2021-03,48517,182.53,19285
충청남도,당진시,2021-03,111042,187.23,19001
충청남도,천안시 동남구,2021-03,140071,196.93,19553
충청남도,천안시 서북구,2021-03,219593,216.08,21020
충청남도,부여군,2021-03,38929,176.94,18969
충청남도,홍성군,2021-03,60400,198.27,20286
충청남도,서천군,2021-03,34520,163.85,17863
충청남도,보령시,2021-03,60481,186.75,19204
충청남도,공주시,2021-03,63960,178.33,18586
충청남도,금산군,2021-03,32986,160.48,17474
충청남도,논산시,2021-03,72639,176.94,18066
충청남도,태안군,2021-03,38884,169.66,19898
충청남도,계룡시,2021-03,20707,225.0,22016
충청남도,청양군,2021-03,19292,164.89,18187
전라북도,군산시,2021-03,155229,200.71,19614
전라북도,장수군,2021-03,13875,158.94,17506
전라북도,고창군,2021-03,33931,169.96,18678
전라북도,익산시,2021-03,157708,194.8,19043
전라북도,부안군,2021-03,31018,170.81,19241
전라북도,남원시,2021-03,49599,175.57,18299
전라북도,전주시 덕진구,2021-03,172357,218.86,21934
전라북도,정읍시,2021-03,66103,179.78,18388
전라북도,완주군,2021-03,52333,176.95,18481
전라북도,무주군,2021-03,15774,164.65,17916
전라북도,순창군,2021-03,16242,165.67,17374
전라북도,임실군,2021-03,17693,146.09,16767
전라북도,진안군,2021-03,15656,153.99,17068
전라북도,전주시 완산구,2021-03,183541,215.71,21337
전라북도,김제시,2021-03,49891,170.51,18537
전라남도,목포시,2021-03,124884,212.87,21027
전라남도,곡성군,2021-03,17946,157.61,17047
전라남도,보성군,2021-03,25985,162.08,17136
전라남도,강진군,2021-03,22253,164.6,17453
전라남도,해남군,2021-03,40725,176.49,19370
전라남도,함평군,2021-03,19061,158.79,17076
전라남도,화순군,2021-03,36755,173.9,17405
전라남도,진도군,2021-03,19894,170.0,19200
전라남도,구례군,2021-03,15950,170.06,18063
전라남도,영광군,2021-03,30656,180.32,19657
전라남도,광양시,2021-03,81989,194.31,19035
전라남도,담양군,2021-03,24867,167.9,19518
전라남도,고흥군,2021-03,43702,162.03,17843
전라남도,완도군,2021-03,29861,174.66,20082
전라남도,장흥군,2021-03,23614,164.94,17362
전라남도,무안군,2021-03,51474,199.72,21603
전라남도,장성군,2021-03,25190,165.28,17700
전라남도,신안군,2021-03,22935,148.3,18472
전라남도,여수시,2021-03,152744,204.71,20711
전라남도,순천시,2021-03,148320,214.1,21694
전라남도,나주시,2021-03,71441,189.57,18814
전라남도,영암군,2021-03,37724,161.96,16067
경상북도,경주시,2021-03,166761,184.07,18705
경상북도,안동시,2021-03,100006,182.23,17872
경상북도,경산시,2021-03,170131,180.2,16983
경상북도,군위군,2021-03,14971,147.9,16427
경상북도,영양군,2021-03,11489,156.27,17112
경상북도,청도군,2021-03,27250,160.25,17368
경상북도,칠곡군,2021-03,71284,174.83,17205
경상북도,의성군,2021-03,33790,158.49,16745
경상북도,울진군,2021-03,35578,177.26,19209
경상북도,포항시 남구,2021-03,136517,190.68,18701
경상북도,포항시 북구,2021-03,147893,212.36,20907
경상북도,문경시,2021-03,41877,180.53,19409
경상북도,예천군,2021-03,36132,189.83,19131
경상북도,울릉군,2021-03,4971,152.52,17506
경상북도,김천시,2021-03,83091,185.08,17784
경상북도,구미시,2021-03,239027,193.29,18238
경상북도,상주시,2021-03,60080,170.83,17506
경상북도,영덕군,2021-03,24443,154.23,17057
경상북도,성주군,2021-03,25155,156.65,17578
경상북도,영주시,2021-03,61613,188.76,19204
경상북도,영천시,2021-03,60071,175.8,17211
경상북도,청송군,2021-03,16926,158.02,17102
경상북도,고령군,2021-03,18651,166.21,17808
경상북도,봉화군,2021-03,20473,159.5,16914
경상남도,창원시 진해구,2021-03,105917,208.16,21161
경상남도,함안군,2021-03,37564,181.24,19538
경상남도,창원시 마산합포구,2021-03,101902,201.99,21127
경상남도,창원시 의창구,2021-03,140249,203.13,22195
경상남도,거창군,2021-03,36857,169.34,18513
경상남도,합천군,2021-03,30716,146.54,16623
경상남도,창원시 마산회원구,2021-03,95213,216.44,22072
경상남도,진주시,2021-03,201342,204.87,21464
경상남도,사천시,2021-03,68376,177.83,18660
경상남도,창녕군,2021-03,38923,166.67,18412
경상남도,함양군,2021-03,25579,161.36,17484
경상남도,통영시,2021-03,75724,193.52,20467
경상남도,의령군,2021-03,19059,144.63,16186
경상남도,밀양시,2021-03,66117,173.89,18684
경상남도,거제시,2021-03,142396,203.36,21423
경상남도,남해군,2021-03,29043,146.49,17878
경상남도,김해시,2021-03,268944,224.28,22077
경상남도,하동군,2021-03,28786,150.92,17459
경상남도,창원시 성산구,2021-03,101559,217.54,21263
경상남도,양산시,2021-03,180143,225.74,21844
경상남도,고성군,2021-03,34501,160.58,18086
경상남도,산청군,2021-03,23021,147.13,18199
제주특별자치도,서귀포시,2021-03,102733,185.91,21034
제주특별자치도,제주시,2021-03,262246,201.31,22546
세종특별자치시, ,2021-03,179034,242.89,24120
서울특별시,성동구,2021-04,140282,235.22,24297
서울특별시,성북구,2021-04,213542,226.99,23649
서울특별시,구로구,2021-04,206115,215.77,21243
서울특별시,강동구,2021-04,209847,222.54,23418
서울특별시,송파구,2021-04,285353,245.58,26777
서울특별시,중랑구,2021-04,194631,206.18,20409
서울특별시,금천구,2021-04,132336,191.59,18432
서울특별시,동대문구,2021-04,190455,202.25,19894
서울특별시,마포구,2021-04,195045,210.11,21254
서울특별시,노원구,2021-04,224363,234.91,21701
서울특별시,도봉구,2021-04,148461,227.68,22427
서울특별시,영등포구,2021-04,211754,203.13,20067
서울특별시,강남구,2021-04,262045,236.08,26786
서울특별시,중구,2021-04,73411,197.25,20272
서울특별시,서대문구,2021-04,159909,211.97,21590
서울특별시,관악구,2021-04,301434,170.92,16053
서울특별시,광진구,2021-04,186240,192.35,19825
서울특별시,강서구,2021-04,284188,210.96,21055
서울특별시,용산구,2021-04,124464,222.42,25601
서울특별시,은평구,2021-04,224866,223.38,23475
서울특별시,동작구,2021-04,203049,200.75,20443
서울특별시,강북구,2021-04,156479,204.36,20262
서울특별시,서초구,2021-04,185982,254.19,30954
서울특별시,종로구,2021-04,87678,188.87,20890
서울특별시,양천구,2021-04,191452,245.03,25673
부산광역시,중구,2021-04,32509,148.5,14332
부산광역시,동구,2021-04,54366,190.04,18876
부산광역시,남구,2021-04,137185,232.18,24325
부산광역시,사상구,2021-04,108050,214.1,20407
부산광역시,서구,2021-04,62427,198.89,20301
부산광역시,북구,2021-04,132825,233.93,22721
부산광역시,강서구,2021-04,69747,242.41,26262
부산광역시,기장군,2021-04,54067,207.79,22010
부산광역시,영도구,2021-04,64277,195.82,19249
부산광역시,부산진구,2021-04,197191,216.88,21469
부산광역시,동래구,2021-04,129170,239.31,25301
부산광역시,수영구,2021-04,98139,214.67,22108
부산광역시,사하구,2021-04,158346,217.14,21243
부산광역시,해운대구,2021-04,191574,255.27,27143
부산광역시,금정구,2021-04,129465,209.59,21670
부산광역시,연제구,2021-04,102362,239.35,24759
대구광역시,남구,2021-04,90575,184.86,18249
대구광역시,중구,2021-04,49159,189.27,18623
대구광역시,동구,2021-04,179944,220.37,21964
대구광역시,달서구,2021-04,272594,233.36,22780
대구광역시,서구,2021-04,94944,193.07,19161
대구광역시,북구,2021-04,214837,228.58,22241
대구광역시,수성구,2021-04,194933,249.79,26617
대구광역시,달성군,2021-04,119380,231.73,22629
인천광역시,동구,2021-04,31616,215.58,21094
인천광역시,남동구,2021-04,248793,236.06,23906
인천광역시,중구,2021-04,81837,205.79,21121
인천광역시,연수구,2021-04,172799,258.71,28174
인천광역시,미추홀구,2021-04,222247,204.15,20885
인천광역시,서구,2021-04,255519,237.89,25545
인천광역시,부평구,2021-04,235243,228.32,22691
인천광역시,옹진군,2021-04,13976,155.99,18938
인천광역시,계양구,2021-04,135751,229.28,22958
인천광역시,강화군,2021-04,40736,172.37,22680
광주광역시,동구,2021-04,65558,197.43,20266
광주광역시,북구,2021-04,229675,216.98,21300
광주광역시,남구,2021-04,109943,231.23,24253
광주광역시,서구,2021-04,155530,228.38,23034
광주광역시,광산구,2021-04,200928,234.53,23615
대전광역시,대덕구,2021-04,95731,206.45,20407
대전광역시,중구,2021-04,122460,214.08,21151
대전광역시,동구,2021-04,136204,194.07,18625
대전광역시,서구,2021-04,251826,212.21,20536
대전광역시,유성구,2021-04,179361,227.24,22837
울산광역시,남구,2021-04,168501,221.99,23086
울산광역시,중구,2021-04,109711,227.4,24230
울산광역시,동구,2021-04,79373,219.41,22455
울산광역시,북구,2021-04,98259,257.71,26212
울산광역시,울주군,2021-04,123055,210.93,22104
경기도,의정부시,2021-04,215295,239.59,23829
경기도,의왕시,2021-04,65946,271.35,29381
경기도,하남시,2021-04,137973,244.18,25525
경기도,여주시,2021-04,63244,196.93,22262
경기도,연천군,2021-04,26414,168.04,19896
경기도,시흥시,2021-04,264762,226.59,22376
경기도,부천시,2021-04,382393,230.78,23937
경기도,양주시,2021-04,110342,235.46,24474
경기도,포천시,2021-04,81941,192.46,21287
경기도,성남시 분당구,2021-04,197091,268.41,29355
경기도,수원시 영통구,2021-04,164407,248.78,25982
경기도,안양시 동안구,2021-04,125997,263.83,27222
경기도,평택시,2021-04,330288,210.42,21660
경기도,용인시 처인구,2021-04,131135,220.96,24234
경기도,김포시,2021-04,209705,274.64,30581
경기도,안산시 단원구,2021-04,171786,209.98,20620
경기도,수원시 장안구,2021-04,126933,223.78,23158
경기도,고양시 덕양구,2021-04,179811,237.84,24398
경기도,고양시 일산동구,2021-04,133241,258.63,28458
경기도,용인시 수지구,2021-04,139367,316.78,36685
경기도,광명시,2021-04,111956,242.07,24343
경기도,과천시,2021-04,28580,223.21,25889
경기도,오산시,2021-04,123140,224.17,22009
경기도,수원시 권선구,2021-04,177889,237.75,24323
경기도,파주시,2021-04,220720,237.57,25606
경기도,광주시,2021-04,181278,246.77,27983
경기도,이천시,2021-04,117123,210.04,22602
경기도,성남시 수정구,2021-04,125696,199.95,20252
경기도,고양시 일산서구,2021-04,117752,281.85,30327
경기도,용인시 기흥구,2021-04,176785,281.55,31205
경기도,동두천시,2021-04,50039,211.67,20855
경기도,남양주시,2021-04,309364,264.06,28558
경기도,안성시,2021-04,114791,198.27,20093
경기도,수원시 팔달구,2021-04,107957,195.7,19681
경기도,안산시 상록구,2021-04,184982,206.44,21237
경기도,구리시,2021-04,84983,248.0,25108
경기도,군포시,2021-04,119487,245.62,24830
경기도,화성시,2021-04,420161,245.43,26026
경기도,가평군,2021-04,38270,180.55,21622
경기도,양평군,2021-04,68347,200.35,25579
