ISO_CODE,metro,city,year_month,house_count,power_use,bill,total_usage
KR-30,대전광역시,중구,2021-01,122295,253.38,28172,30987107.1
KR-30,대전광역시,서구,2021-01,251797,243.05,25701,61199260.85
KR-30,대전광역시,동구,2021-01,136123,222.26,24003,30254697.98
KR-30,대전광역시,대덕구,2021-01,95737,233.76,25223,22379481.12
KR-31,울산광역시,남구,2021-01,168864,254.34,29119,42948869.76
KR-31,울산광역시,북구,2021-01,97272,293.95,32635,28593104.4
KR-31,울산광역시,중구,2021-01,109891,262.42,30970,28837596.22
KR-31,울산광역시,동구,2021-01,79312,249.43,27943,19782792.16
KR-31,울산광역시,울주군,2021-01,122922,242.69,27826,29831940.18
KR-41,경기도,구리시,2021-01,85131,297.64,34554,25338390.84
KR-41,경기도,남양주시,2021-01,304255,313.4,38369,95353517.0
KR-41,경기도,하남시,2021-01,137320,278.75,32885,38277950.0
KR-41,경기도,안성시,2021-01,114407,237.35,26996,27154501.45
KR-41,경기도,안산시 단원구,2021-01,171390,243.77,26728,41779740.3
KR-41,경기도,수원시 권선구,2021-01,175811,281.48,32292,49487280.28
KR-41,경기도,용인시 수지구,2021-01,138871,353.96,44703,49154779.16
KR-41,경기도,부천시,2021-01,381432,272.55,32076,103959291.6
KR-41,경기도,평택시,2021-01,326167,243.55,27907,79437972.85
KR-41,경기도,동두천시,2021-01,49518,264.83,30345,13113851.94
KR-41,경기도,과천시,2021-01,27843,243.18,30761,6770860.74
KR-41,경기도,군포시,2021-01,119059,283.58,32324,33762751.22
KR-41,경기도,의왕시,2021-01,66030,311.08,37130,20540612.4
KR-41,경기도,양주시,2021-01,100007,280.78,33184,28079965.46
KR-41,경기도,안양시 만안구,2021-01,108476,274.79,31767,29808120.04
KR-41,경기도,가평군,2021-01,37975,235.62,32471,8947669.5
KR-41,경기도,성남시 중원구,2021-01,103192,253.54,29250,26163299.68
KR-41,경기도,수원시 팔달구,2021-01,102900,232.96,26441,23971584.0
KR-41,경기도,고양시 일산동구,2021-01,133172,304.47,37524,40546878.84
KR-41,경기도,의정부시,2021-01,214305,282.78,31610,60601167.9
KR-41,경기도,오산시,2021-01,122746,258.37,28233,31713884.02
KR-41,경기도,시흥시,2021-01,264061,260.96,28927,68909358.56
KR-41,경기도,여주시,2021-01,62824,245.49,30988,15422663.76
KR-41,경기도,파주시,2021-01,217622,285.89,35055,62215953.58
KR-41,경기도,광주시,2021-01,180089,293.22,37632,52805696.58
KR-41,경기도,연천군,2021-01,26227,218.81,28738,5738729.87
KR-41,경기도,이천시,2021-01,115887,256.72,30974,29750510.64
KR-41,경기도,용인시 처인구,2021-01,128527,271.26,34246,34864234.02
KR-41,경기도,부천시 남구,2021-01,1,127.0,11678,127.0
KR-41,경기도,수원시 장안구,2021-01,126851,261.63,30230,33188027.13
KR-41,경기도,안양시 동안구,2021-01,122178,307.58,35330,37579509.24
KR-41,경기도,김포시,2021-01,209202,313.9,38844,65668507.8
KR-41,경기도,고양시 덕양구,2021-01,177551,283.91,32948,50408504.41
KR-41,경기도,안산시 상록구,2021-01,185066,238.43,27208,44125286.38
KR-41,경기도,화성시,2021-01,415702,281.85,33111,117165608.7
KR-41,경기도,포천시,2021-01,81499,244.19,30905,19901240.81
KR-41,경기도,성남시 수정구,2021-01,126396,241.05,27988,30467755.8
KR-41,경기도,성남시 분당구,2021-01,195337,313.9,38588,61316284.3
KR-41,경기도,수원시 영통구,2021-01,164322,284.85,33067,46807121.7
KR-41,경기도,용인시 기흥구,2021-01,176536,325.51,40195,57464233.36
KR-41,경기도,광명시,2021-01,114050,282.66,32024,32237373.0
KR-41,경기도,양평군,2021-01,67656,260.86,37432,17648744.16
KR-41,경기도,고양시 일산서구,2021-01,117638,328.69,39396,38666434.22
KR-42,강원특별자치도,속초시,2021-01,47697,259.89,30024,12395973.33
KR-42,강원특별자치도,정선군,2021-01,23342,225.03,29110,5252650.26
KR-42,강원특별자치도,강릉시,2021-01,127238,240.39,29321,30586742.82
KR-42,강원특별자치도,삼척시,2021-01,43102,209.69,25476,9038058.38
KR-42,강원특별자치도,평창군,2021-01,31572,214.58,28231,6774719.76
KR-42,강원특별자치도,양구군,2021-01,12903,225.13,29307,2904852.39
KR-42,강원특별자치도,영월군,2021-01,24587,216.72,28227,5328494.64
KR-42,강원특별자치도,철원군,2021-01,23962,244.41,33590,5856552.42
KR-42,강원특별자치도,인제군,2021-01,20867,214.62,30147,4478475.54
KR-42,강원특별자치도,원주시,2021-01,200622,258.95,30406,51951066.9
KR-42,강원특별자치도,횡성군,2021-01,30446,222.29,29175,6767841.34
KR-42,강원특별자치도,화천군,2021-01,14222,214.61,28300,3052183.42
KR-42,강원특별자치도,고성군,2021-01,18133,199.22,26836,3612456.26
KR-42,강원특별자치도,춘천시,2021-01,156975,257.7,31015,40452457.5
KR-42,강원특별자치도,동해시,2021-01,52931,241.87,27701,12802420.97
KR-42,강원특별자치도,태백시,2021-01,24329,241.17,28963,5867424.93
KR-42,강원특별자치도,홍천군,2021-01,43067,224.66,29552,9675432.22
KR-42,강원특별자치도,양양군,2021-01,20207,218.61,27519,4417452.27
KR-43,충청북도,영동군,2021-01,29674,204.64,26260,6072487.36
KR-43,충청북도,괴산군,2021-01,24271,209.9,28329,5094482.9
KR-43,충청북도,음성군,2021-01,62869,223.81,26951,14070710.89
KR-43,충청북도,청주시 청원구,2021-01,113474,234.03,26765,26556320.22
KR-43,충청북도,청주시 서원구,2021-01,110963,235.33,27157,26112922.79
KR-43,충청북도,제천시,2021-01,77084,243.91,29850,18801558.44
KR-43,충청북도,보은군,2021-01,21187,208.1,27375,4409014.7
KR-43,충청북도,청주시 상당구,2021-01,97547,259.86,31169,25348563.42
KR-43,충청북도,증평군,2021-01,23245,215.69,25024,5013714.05
KR-43,충청북도,충주시,2021-01,133587,228.24,27573,30489896.88
KR-43,충청북도,청주시 흥덕구,2021-01,154579,235.77,27926,36445090.83
KR-43,충청북도,단양군,2021-01,18822,210.55,27826,3962972.1
KR-43,충청북도,옥천군,2021-01,29744,219.03,27985,6514828.32
KR-43,충청북도,진천군,2021-01,53758,235.57,28131,12663772.06
KR-44,충청남도,천안시 동남구,2021-01,140225,236.72,26898,33194062.0
KR-44,충청남도,예산군,2021-01,48495,223.98,27107,10861910.1
KR-44,충청남도,보령시,2021-01,58978,238.81,28812,14084536.18
KR-44,충청남도,계룡시,2021-01,20090,282.87,31545,5682858.3
KR-44,충청남도,논산시,2021-01,72406,216.89,25537,15704137.34
KR-44,충청남도,금산군,2021-01,32820,206.13,26158,6765186.6
KR-44,충청남도,홍성군,2021-01,60342,242.85,28470,14654054.7
KR-44,충청남도,당진시,2021-01,110915,228.17,26754,25307475.55
KR-44,충청남도,아산시,2021-01,186011,237.42,26644,44162731.62
KR-44,충청남도,공주시,2021-01,63850,223.98,27257,14301123.0
KR-44,충청남도,서산시,2021-01,109374,233.83,26695,25574922.42
KR-44,충청남도,부여군,2021-01,38862,219.26,26983,8520882.12
KR-44,충청남도,서천군,2021-01,34434,205.66,25503,7081696.44
KR-44,충청남도,청양군,2021-01,19267,209.4,26400,4034509.8
KR-44,충청남도,태안군,2021-01,38767,211.28,26258,8190691.76
KR-44,충청남도,천안시 서북구,2021-01,219331,254.19,27898,55751746.89
KR-45,전라북도,김제시,2021-01,49745,209.66,25680,10429536.7
KR-45,전라북도,전주시 완산구,2021-01,183567,258.14,29109,47385985.38
KR-45,전라북도,장수군,2021-01,13762,194.55,23928,2677397.1
KR-45,전라북도,임실군,2021-01,17637,177.37,22046,3128274.69
KR-45,전라북도,남원시,2021-01,49406,215.23,25534,10633653.38
KR-45,전라북도,무주군,2021-01,15783,202.15,25178,3190533.45
KR-45,전라북도,순창군,2021-01,16220,201.68,24154,3271249.6
KR-45,전라북도,완주군,2021-01,52725,221.55,25769,11681223.75
KR-45,전라북도,고창군,2021-01,33806,207.88,26046,7027591.28
KR-45,전라북도,익산시,2021-01,156407,240.4,27044,37600242.8
KR-45,전라북도,정읍시,2021-01,65935,219.69,25657,14485260.15
KR-45,전라북도,전주시 덕진구,2021-01,171844,260.2,29471,44713808.8
KR-45,전라북도,군산시,2021-01,154240,243.21,26934,37512710.4
KR-45,전라북도,부안군,2021-01,30971,209.9,25728,6500812.9
KR-45,전라북도,진안군,2021-01,15542,189.9,23544,2951425.8
KR-46,전라남도,여수시,2021-01,151720,245.05,28043,37178986.0
KR-46,전라남도,구례군,2021-01,15912,206.14,25128,3280099.68
KR-46,전라남도,장흥군,2021-01,23584,199.96,23880,4715856.64
KR-46,전라남도,보성군,2021-01,25785,197.49,23898,5092279.65
KR-46,전라남도,곡성군,2021-01,17907,192.27,23619,3442978.89
KR-46,전라남도,진도군,2021-01,19813,205.27,26209,4067014.51
KR-46,전라남도,담양군,2021-01,24789,211.61,27373,5245600.29
KR-46,전라남도,화순군,2021-01,36544,209.55,23894,7657795.2
KR-46,전라남도,목포시,2021-01,124030,254.91,28436,31616487.3
KR-46,전라남도,해남군,2021-01,40654,215.32,26842,8753619.28
KR-46,전라남도,영암군,2021-01,37656,193.83,21479,7298862.48
KR-46,전라남도,영광군,2021-01,30627,218.96,26934,6706087.92
KR-46,전라남도,순천시,2021-01,147640,255.22,29187,37680680.8
KR-46,전라남도,무안군,2021-01,51413,235.5,28412,12107761.5
KR-46,전라남도,함평군,2021-01,19025,192.97,23331,3671254.25
KR-46,전라남도,장성군,2021-01,25131,204.59,25291,5141551.29
KR-46,전라남도,나주시,2021-01,71352,222.3,24323,15861549.6
KR-46,전라남도,강진군,2021-01,22206,198.26,23696,4402561.56
KR-46,전라남도,완도군,2021-01,29807,210.85,27208,6284805.95
